Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-03 00:00:00-05:00,0.7879831182211989,0.8452736056089061,0.7640335213335605,0.841047465801239,535796800,0.0,0.0
2000-01-04 00:00:00-05:00,0.8133412965235621,0.8311856708589592,0.7602769531827603,0.770138680934906,512377600,0.0,0.0
2000-01-05 00:00:00-05:00,0.779530209546656,0.8307163398899913,0.7738954220935865,0.7814084887504578,778321600,0.0,0.0
2000-01-06 00:00:00-05:00,0.7973755595969272,0.8039495127008364,0.713786780834198,0.713786780834198,767972800,0.0,0.0
2000-01-07 00:00:00-05:00,0.7250571377090287,0.7588684699341154,0.7175440712136556,0.7475979924201965,460734400,0.0,0.0
2000-01-10 00:00:00-05:00,0.7663815291485405,0.7682598084170531,0.711908471019755,0.7344493269920349,505064000,0.0,0.0
2000-01-11 00:00:00-05:00,0.7208312606731543,0.7466590990292526,0.6799764321846062,0.6968816518783569,441548800,0.0,0.0
2000-01-12 00:00:00-05:00,0.7137866776265365,0.7175440887368421,0.6499214226352515,0.6550875306129456,976068800,0.0,0.0
2000-01-13 00:00:00-05:00,0.7099122913658482,0.7419623119156469,0.6950031284252991,0.7269353270530701,1032684800,0.0,0.0
2000-01-14 00:00:00-05:00,0.7513547942548331,0.7682600144212032,0.7466591199036045,0.7546417713165283,390376000,0.0,0.0
2000-01-18 00:00:00-05:00,0.7588684539756724,0.7964362935792543,0.7546415108739105,0.7809389233589172,459177600,0.0,0.0
2000-01-19 00:00:00-05:00,0.7936181205838215,0.8170981416308477,0.7767128545319978,0.8006624579429626,597643200,0.0,0.0
2000-01-20 00:00:00-05:00,0.8678145479679523,0.9128954505823292,0.8527876138687134,0.8527876138687134,1831132800,0.0,0.0
2000-01-21 00:00:00-05:00,0.8584225114613322,0.8584225114613322,0.8278989567206625,0.8363519906997681,495924800,0.0,0.0
2000-01-24 00:00:00-05:00,0.814750325028407,0.8471521118321852,0.7898616056714585,0.7983146905899048,440876800,0.0,0.0
2000-01-25 00:00:00-05:00,0.7889223033445454,0.8499702064747499,0.7691996470275655,0.8433953523635864,497145600,0.0,0.0
2000-01-26 00:00:00-05:00,0.8264904012740049,0.8579530759334865,0.8246121718831729,0.8278990983963013,367158400,0.0,0.0
2000-01-27 00:00:00-05:00,0.8175677253977571,0.8490312505161031,0.8039494848763084,0.8264903426170349,340144000,0.0,0.0
2000-01-28 00:00:00-05:00,0.8128721380580749,0.8330643323492378,0.7560511611739962,0.7635642290115356,423348800,0.0,0.0
2000-01-31 00:00:00-05:00,0.7588685614414205,0.7804694515630695,0.7100302376447819,0.7795302867889404,701680000,0.0,0.0
2000-02-01 00:00:00-05:00,0.781408592890098,0.7889225132400721,0.7513546670321917,0.7532328963279724,318035200,0.0,0.0
2000-02-02 00:00:00-05:00,0.7569900732219541,0.7673205317791414,0.7288135327041901,0.7424318194389343,464195200,0.0,0.0
2000-02-03 00:00:00-05:00,0.7537021908802081,0.7832874258860913,0.7532326086564326,0.7762430906295776,475193600,0.0,0.0
2000-02-04 00:00:00-05:00,0.7809389401695792,0.8264902319449925,0.7785910786745449,0.8114632964134216,425320000,0.0,0.0
2000-02-07 00:00:00-05:00,0.8114630393217833,0.8584222105196946,0.7959664762108998,0.857013463973999,441067200,0.0,0.0
2000-02-08 00:00:00-05:00,0.8565441513249361,0.8725102514835281,0.8358824285030407,0.8631190061569214,408643200,0.0,0.0
2000-02-09 00:00:00-05:00,0.8574832209591394,0.8800240731351007,0.8448040981966106,0.8462127447128296,299364800,0.0,0.0
2000-02-10 00:00:00-05:00,0.8480918913262301,0.8556050072675393,0.8264901531658999,0.8527876138687134,302982400,0.0,0.0
2000-02-11 00:00:00-05:00,0.8537268190212456,0.8574833776118751,0.8133415821259233,0.8170981407165527,212251200,0.0,0.0
2000-02-14 00:00:00-05:00,0.8213241042118979,0.8706319501113705,0.8161588494899508,0.8701623678207397,367539200,0.0,0.0
2000-02-15 00:00:00-05:00,0.865936292809298,0.9011562672984743,0.8654667105376628,0.8941119313240051,485744000,0.0,0.0
2000-02-16 00:00:00-05:00,0.8847199669027801,0.8875381633308296,0.8424564502497475,0.8574833869934082,378246400,0.0,0.0
2000-02-17 00:00:00-05:00,0.8654668174885731,0.8678146288202248,0.8499702996596452,0.8631190061569214,289497600,0.0,0.0
2000-02-18 00:00:00-05:00,0.86124067354653,0.8668754608476252,0.8330641789659929,0.8358824253082275,233441600,0.0,0.0
2000-02-22 00:00:00-05:00,0.8274294484161013,0.8786155808896321,0.8016015659201285,0.8551355600357056,422296000,0.0,0.0
2000-02-23 00:00:00-05:00,0.8507916781761701,0.8941121321346395,0.8340033808989296,0.8734495043754578,473099200,0.0,0.0
2000-02-24 00:00:00-05:00,0.8814329081794546,0.8950511968601172,0.8396389276465603,0.8655837774276733,376432000,0.0,0.0
2000-02-25 00:00:00-05:00,0.8626496014333476,0.8790852873054551,0.8274295651822372,0.8293077945709229,249144000,0.0,0.0
2000-02-28 00:00:00-05:00,0.8274293834504923,0.8640580586190366,0.8142806771340071,0.8509093523025513,328328000,0.0,0.0
2000-02-29 00:00:00-05:00,0.8532573605626479,0.8809635265607638,0.8457435400735414,0.8612408638000488,368961600,0.0,0.0
2000-03-01 00:00:00-05:00,0.8908254282944603,0.9922577606907792,0.8903558457737263,0.9791090488433838,1077003200,0.0,0.0
2000-03-02 00:00:00-05:00,0.9542204989903971,0.9612640311762511,0.9067908923087332,0.9166526198387146,311259200,0.0,0.0
2000-03-03 00:00:00-05:00,0.9382535076136195,0.9634948795942647,0.9016256954216089,0.9617335200309753,323366400,0.0,0.0
2000-03-06 00:00:00-05:00,0.9467071144641153,0.9701871399149655,0.939193193331753,0.944359302520752,210560000,0.0,0.0
2000-03-07 00:00:00-05:00,0.9499937055636343,0.957507623644947,0.9100780095501756,0.9232267141342163,273011200,0.0,0.0
2000-03-08 00:00:00-05:00,0.9232265698366265,0.9312100689314784,0.890824796968782,0.9166526198387146,271230400,0.0,0.0
2000-03-09 00:00:00-05:00,0.9082000439164963,0.9391930840429569,0.8884773825936285,0.9185313582420349,276718400,0.0,0.0
2000-03-10 00:00:00-05:00,0.9143051915076862,0.9612644331030341,0.9091390830637793,0.9448287487030029,248606400,0.0,0.0
2000-03-13 00:00:00-05:00,0.9175919761051423,0.9504633380351211,0.8978685169205302,0.911486804485321,303956800,0.0,0.0
2000-03-14 00:00:00-05:00,0.9107822517463091,0.9335579424028648,0.85654395047969,0.8584222793579102,428579200,0.0,0.0
2000-03-15 00:00:00-05:00,0.86875388123782,0.903504281260031,0.8574834026040298,0.8734495043754578,443609600,0.0,0.0
2000-03-16 00:00:00-05:00,0.8814328675492272,0.9166528443889517,0.8603006607487323,0.9133650660514832,378100800,0.0,0.0
2000-03-17 00:00:00-05:00,0.9025648412627723,0.9391926527023317,0.8988073812760277,0.9391926527023315,305043200,0.0,0.0
2000-03-20 00:00:00-05:00,0.927923504322289,0.948585230046379,0.9194704193009761,0.9241661429405212,204489600,0.0,0.0
2000-03-21 00:00:00-05:00,0.9208790421478812,1.0274773413782279,0.9138355077979451,1.0138591527938843,524328000,0.0,0.0
2000-03-22 00:00:00-05:00,0.9976580817507755,1.0847685524141044,0.9885006757192539,1.0833590030670166,567996800,0.0,0.0
2000-03-23 00:00:00-05:00,1.0669234849369518,1.1298496255110757,1.051896549020008,1.061758279800415,562564800,0.0,0.0
2000-03-24 00:00:00-05:00,1.070210263588987,1.081480739318388,1.0180850280966651,1.04203462600708,446913600,0.0,0.0
2000-03-27 00:00:00-05:00,1.0340522602228093,1.0875861541579,1.0284165696708183,1.0486096143722534,279182400,0.0,0.0
2000-03-28 00:00:00-05:00,1.0312338641416487,1.0669234242756642,1.0302946995096132,1.0453225374221802,202966400,0.0,0.0
2000-03-29 00:00:00-05:00,1.0472009662091464,1.0476704482531158,1.0055239015558726,1.0213730335235596,239836800,0.0,0.0
2000-03-30 00:00:00-05:00,1.0035279511722095,1.0345217929685795,0.9424808367815761,0.9448287487030029,414400000,0.0,0.0
2000-03-31 00:00:00-05:00,0.9575078757152057,1.0312340155370572,0.9467069792777854,1.020434021949768,404633600,0.0,0.0
2000-04-03 00:00:00-04:00,1.018084938995583,1.0481397055047326,0.9725344609749287,1.001649260520935,328563200,0.0,0.0
2000-04-04 00:00:00-04:00,0.9964843626788122,0.9993017565169697,0.8772068320572091,0.9565686583518982,660329600,0.0,0.0
2000-04-05 00:00:00-04:00,0.9502285232515396,0.9983624644660246,0.9316798719562633,0.979578971862793,457665600,0.0,0.0
2000-04-06 00:00:00-04:00,0.9814572849233524,1.0105720892146617,0.9260441669232834,0.9406024217605591,259627200,0.0,0.0
2000-04-07 00:00:00-04:00,0.9560990005942379,0.990848594013521,0.9429502943085608,0.9899095296859741,242435200,0.0,0.0
2000-04-10 00:00:00-04:00,0.9894396515276345,0.9974231505164505,0.9373144242921485,0.9391926527023315,212262400,0.0,0.0
2000-04-11 00:00:00-04:00,0.9279229943357687,0.9382534000951464,0.8870673420371765,0.8973986506462097,541822400,0.0,0.0
2000-04-12 00:00:00-04:00,0.8941119273146031,0.8941119273146031,0.7879831744262722,0.8208544850349426,941136000,0.0,0.0
2000-04-13 00:00:00-04:00,0.837760761921172,0.9016260193834816,0.8152198556290613,0.8551355600357056,529827200,0.0,0.0
2000-04-14 00:00:00-04:00,0.8213241508886077,0.8865980993290974,0.8189762894603527,0.8405780792236328,667620800,0.0,0.0
2000-04-17 00:00:00-04:00,0.8227337273382602,0.9312103560105338,0.81944589863428,0.9307407736778259,409561600,0.0,0.0
